-4.917043426,0.850993892,1.318823005,-1.734190968,-1
3.246283427,-3.166632938,-2.045781605,-2.127057689,1
2.67335868,-4.230810578,1.220287904,-0.035480107,-1
4.971368953,-3.463372335,-4.524658058,-3.182948055,1
-2.723469279,3.268759902,4.946098952,4.337918718,-1
4.195422062,-1.990432574,-2.932358509,4.401812844,1
1.419993055,-1.1611551,1.073639561,0.914630825,-1
-3.94679817,1.507489472,-1.523696743,-4.991913818,-1
-2.318390863,3.17370524,2.177370679,4.030064463,-1
2.638437645,2.662662194,-4.720067048,1.828929417,-1
3.055101556,-1.258244424,-4.331582388,-4.26148982,-1
-3.957470024,-3.101375222,4.270641409,4.963841623,1
-0.302412237,1.465017552,-4.122282394,-1.855430336,1
-2.809381091,-4.963946955,-1.676014381,3.092198376,-1
4.227079065,-2.171120947,0.261808954,-0.38549394,-1
-1.79677368,1.386005948,-2.533578759,0.871414671,1
3.575438088,0.920745796,0.428994566,-0.224044867,-1
-2.401533323,-1.747107953,2.808678506,0.524536321,1
3.780629427,4.889512512,0.218823814,-3.246834609,-1
-3.117323832,-3.767641537,4.319499339,0.87244869,1
2.591938373,2.358769864,-3.528880197,-3.451984689,-1
-4.683106999,-3.433829799,-0.832342982,-0.5454745,-1
1.423391571,-0.653525886,-2.197071334,0.376214227,1
0.668709128,3.322432181,0.981003171,-0.38099885,1
-1.235904545,-1.400904385,-4.635251433,3.341097089,-1
-2.874516206,-4.237619525,-4.363134969,4.961723095,-1
2.921568395,0.569255457,-1.771174948,4.722442731,1
-3.545565199,-2.260697758,-4.016214696,2.459293726,-1
-0.108575496,-3.679453207,-3.299553737,-3.00043047,-1
-4.871542531,1.99654849,-1.288362012,-4.63670764,-1
-3.133879752,-0.140950925,-4.602383774,-3.113959343,-1
-0.147695431,-3.172837492,2.092409535,0.775473486,1
3.382260767,-3.987854618,1.413413602,1.282723426,-1
-3.589430314,-2.984156728,-3.259391399,-1.352252486,-1
2.322169874,-3.652539893,-4.378480574,1.365580096,1
1.91066916,-1.76210846,-0.933405797,3.912934581,1
-4.655073802,4.505450481,-0.369370741,-2.464817925,-1
-0.111427364,0.321305606,-2.973257006,-2.136406621,1
4.713904102,-2.523142901,3.6954989,-3.745808238,-1
-3.875486206,-0.627237468,0.979403691,0.285737727,1
2.432137742,1.690877832,-4.769864629,3.20766362,-1
1.385413713,0.47695711,3.994264371,-2.002245399,1
0.94182913,1.090544943,-0.470538843,2.876789174,1
-0.013774873,3.631347603,-4.419738235,-0.62987427,1
0.678526593,-1.193040502,-3.937306233,0.505397161,1
-0.734957487,2.489556155,4.984252915,4.861144738,-1
-4.237605576,-3.433032024,3.663274037,1.897809841,1
-2.094133465,-4.418761821,1.152057966,4.701367766,1
0.613350473,-1.602930379,-4.730555155,-4.040341616,1
1.333334683,3.171764152,-1.774773644,3.980922374,-1
4.30775859,-1.224523302,-0.362237661,-4.415569066,-1
4.777691577,4.726049322,-4.009827671,-3.766818489,-1
-4.06403454,1.053185907,0.709881443,1.307257434,1
1.617349444,-1.617638345,-1.741249058,-1.298956543,1
1.027728995,4.279837223,-0.495076634,-1.804277263,-1
-0.261821368,3.984246943,0.778437951,2.956943312,-1
-1.437436575,3.507064607,-4.251556924,-1.982951883,1
-0.244215584,-2.432080829,-4.426573306,1.074616884,-1
1.710220183,-2.145044991,-1.99043565,-0.380277568,1
4.59645197,2.799469104,0.217212488,-2.074073089,-1
-4.109157345,2.013952282,0.618802351,3.324189564,1
2.977424598,-0.074882237,-2.584452299,0.705259574,1
0.907757461,4.676677485,4.127201627,-4.294918861,1
4.121967543,-0.238385057,3.257342697,-2.336883091,-1
-3.988706811,4.949055172,-0.554541161,-3.291251692,-1
-2.06705357,-0.094213782,4.820625632,0.60307422,1
-4.484117946,0.034533965,0.782675615,-2.979094959,-1
0.041281806,2.687728759,-2.655765036,-0.076311889,-1
2.683757519,-1.119155179,3.105904425,2.293674196,-1
-2.170146238,-0.467407405,-0.487258355,4.549963823,1
-2.746397542,-3.671460318,-2.500308306,2.6236834,-1
-1.687103574,2.585063282,4.554375318,-4.199318611,-1
-0.467486486,0.652369341,-3.57349653,4.382462246,1
2.373846382,1.486365991,0.125633848,4.744738435,1
0.098856547,2.980580631,4.719251376,1.07110428,1
-1.174858081,-2.795517571,1.483206213,4.574949587,1
4.054832168,3.578907711,1.146710034,-1.693494588,1
4.65257749,4.047289191,-0.303496281,4.012151422,1
1.282673526,-2.07980115,0.777806976,-4.996343762,-1
-3.679688299,2.258697581,4.113132272,-0.167199805,-1
1.183017783,-1.605541956,-1.237797165,-3.525252527,1
-1.169798959,-2.273187731,-2.712352275,-1.850079131,-1
4.911937476,-3.297254101,-0.764751288,-3.286245418,-1
-2.131727152,1.640182258,-2.264037791,0.929069368,1
2.061914296,0.358516576,-0.554341561,1.57608012,1
0.352058975,3.291094182,1.275150469,-1.510373071,1
-3.067889614,-2.326379194,0.346412535,-4.463065526,-1
1.894351009,-3.238442194,-1.1455784,-4.528319689,-1
-4.495449968,-0.688136336,3.734500991,-4.441421908,-1
-3.155658843,-0.243449622,-1.996512651,-4.284880044,-1
-4.543416765,2.852209079,-0.999702844,-4.84324455,-1
3.85041502,-3.693484026,0.177235144,4.736790073,1
3.397943858,-4.486442673,-4.381752856,2.347967209,1
-3.818447548,1.27506477,-2.686327794,2.523856147,1
-0.895851463,-4.709124481,-3.815140084,-4.666863919,-1
-3.7977141,-3.638053904,-4.012199641,-3.823938829,-1
0.720925223,1.945555987,3.902754555,-2.386967301,1
4.493901346,0.156789575,-4.666109226,3.933580019,1
-2.436148402,0.425824203,3.390349919,4.720611377,1
4.898654352,3.08483509,0.072667248,4.940738862,1
-1.50191959,2.936860297,-3.86283559,-1.532137367,1
-2.914776261,0.01867087,-0.09554343,-2.076978644,-1
1.6582716,-2.233679421,0.994417202,-3.127525928,-1
4.733447067,-3.803350589,-4.097838669,2.431483363,1
1.226998215,3.865977602,4.782240341,2.180187227,1
-4.364621074,4.702889911,1.530187726,-3.111052745,-1
-1.264904668,4.425263129,-0.388678735,-0.660621954,1
-3.337484646,1.381281325,3.637581105,-4.544068646,-1
-2.687219219,-4.09409848,-2.371709279,1.55473476,-1
-4.477913667,-4.252918851,3.239629428,2.810422089,1
4.017563167,-3.175490638,-1.710246949,3.629004252,1
2.932916999,-4.68312338,4.413005311,2.853528718,-1
-1.269856752,2.24936308,-2.55891929,-0.665076973,1
3.320547054,-3.558411901,4.571101652,-1.52178753,-1
2.538345566,1.359268166,0.108249647,-4.446114497,-1
1.218630973,2.898475587,0.645798593,3.194414426,1
-1.059068192,0.662531266,4.937161316,-3.939596618,-1
-1.407220385,-1.225860761,2.7098394,-4.939259535,1
-4.111475391,3.215861155,-1.861980791,-2.249576475,1
-1.583229964,-1.951191705,-4.421273752,4.427713048,-1
0.486705941,-1.806269025,-4.559262082,1.74259328,1
-0.394525389,2.849798914,3.129439697,-1.143416052,-1
1.454523734,0.037364371,-0.879267223,3.569462896,1
0.135208413,-2.390032681,-1.158368312,1.748248879,1
3.144264686,2.324755242,0.231265324,1.080969181,1
-4.02816794,-3.37050035,3.921489669,-0.60574163,1
-0.362864394,4.210752221,-0.940793594,4.612852029,1
0.898174896,-2.777765373,1.043888961,3.229064983,-1
-3.128279295,-4.163912827,-4.051964435,-4.89500568,-1
1.113301466,-4.262984463,-1.640187222,-3.583832653,1
-4.480580186,2.695516577,-3.551581615,-0.171901645,1
0.757269485,3.176770267,-2.551194703,0.806184335,-1
3.423447018,2.404255353,-1.210283415,-2.07011036,-1
-0.002740264,2.582487872,-2.29680388,-0.611330344,1
-0.609751123,4.611949801,-2.844007005,-1.01734813,1
-3.509429168,-0.335750379,1.33731111,-3.626945194,-1
-4.717205491,2.86996488,2.997155701,4.527617086,1
2.56669788,-0.774319163,-2.914859733,-1.399553338,1
2.961062359,4.437299584,3.962561922,3.369774073,1
-2.064444056,-4.98685602,2.457094708,-4.586642743,1
-3.84793254,4.812679072,0.36385807,-0.761694119,-1
-1.24908369,0.701941823,4.69965194,-4.243620299,-1
3.288937451,-1.535294456,0.648831702,-1.861851227,-1
3.41776582,0.575030531,-2.823101011,4.459826514,1
1.652384516,-2.002152975,3.577632868,3.545034545,-1
4.601399759,-3.409271775,3.619993178,-3.264688821,-1
4.431178922,1.652562859,-1.866978052,0.358835889,-1
-3.873005076,1.842027833,-1.730157885,-2.05110794,-1
1.482874492,2.924093623,3.40013404,4.028721542,1
-0.191959483,-1.513755623,-0.074672137,-4.186125907,1
-4.334793081,-2.499252666,-4.480975159,2.874749,-1
3.977712255,-1.549966147,2.780183689,-3.255915055,-1
-0.027698711,-1.713674071,-0.733276142,2.199879517,-1
2.713034289,4.274855329,-2.200381186,-2.679933388,-1
-4.396377706,2.560724325,-1.664919882,-2.928625172,-1
-2.375425351,-2.117613666,-1.33060048,-2.838678905,-1
1.510693687,1.061798761,2.947924102,4.76670545,1
-3.663960896,2.660293642,-4.613092144,-1.181509936,1
1.385457368,3.461523443,2.266693355,1.352888964,1
-1.15056905,4.019811919,3.726844593,-4.534359609,-1
2.656981257,0.957071476,-2.141852175,-2.679316205,-1
1.529156822,-4.314638554,1.568492594,3.74840379,-1
-1.185109347,-2.819566251,-2.681133749,-0.398574519,-1
-1.999814173,3.694084915,1.219539415,-4.969364258,-1
-1.598604445,-0.857821459,-4.248762326,-0.350587239,-1
4.189265367,1.61209152,4.667558755,3.240718932,1
-0.437331867,2.834848403,1.099699566,3.718855717,-1
-0.575030474,-2.521139924,-1.162848202,-1.989254739,-1
-0.458141804,0.544252889,-4.694302267,-2.639947931,1
4.452820092,-2.704146049,3.575655868,3.315782627,-1
-2.808810474,-4.93087236,1.035431854,-0.622473941,1
3.824027959,2.666393972,3.478404051,0.070873064,1
-4.801245772,-4.781667505,0.046162469,-3.145254223,-1
-1.582351168,-1.068965654,-4.920891624,-3.48501426,-1
2.660274457,-2.474598442,4.190731775,4.068056274,-1
-1.571962985,-2.957830786,-0.892952043,4.927499036,1
1.188064042,1.622794672,2.323657478,-1.099185607,1
-0.469788379,4.1474208,-3.488947211,3.268105506,1
-4.898373974,-4.930974523,3.152332767,4.540576822,1
0.990811675,2.464232004,4.096025319,3.938420594,1
1.015683484,2.996707942,2.779424612,3.410062553,1
1.49417451,4.077989411,2.571231364,1.832841575,1
-1.572793674,4.745739354,-0.948024765,-3.282037386,1
-0.067007444,-3.801365089,2.019010802,-2.624486944,1
2.017739453,0.189697634,0.654609371,-0.657148414,-1
3.878026014,3.219748117,0.847363519,-4.749378152,-1
-4.449421538,1.370227987,-1.550854007,-2.313534076,-1
-4.016380495,4.539103769,2.042332395,4.801593451,1
1.497827855,4.469263732,-3.39136321,-1.873075457,-1
2.640708912,4.666052453,-4.984860666,0.717516424,-1
4.879589416,-4.326558115,0.620008521,1.116632174,1
-3.746752086,-0.624652063,0.464841249,4.015380654,1
-1.355228248,-1.791600572,0.508277618,-1.039600796,1
1.762300903,-3.659479416,1.945367608,1.927666558,-1
-1.242418288,-3.654148498,4.274940921,-2.955141755,1
3.634584915,3.059476603,4.442103089,-4.371472135,1
-2.08023249,0.247642644,4.032633293,1.223858921,1
-3.665250094,4.442569706,1.041062864,1.880195768,-1
1.726505144,4.883400766,4.26209757,-2.032148668,1
-2.974150191,-0.901058202,-3.830537416,0.715618409,-1
3.685151982,-1.288121229,-1.591984921,-1.837774391,-1
2.511573219,-2.731459076,-4.632695564,3.094979984,1
-0.8062035,-0.539690412,0.383698505,-1.345024189,-1
-4.997689348,-2.337785624,2.372288012,1.987899025,1
-3.505362676,-0.40903606,-3.187774973,1.334259538,1
-2.261656985,-0.670946719,-0.737533384,4.645791017,1
3.72425019,-2.403765657,-4.01832043,-2.992033313,1
1.012511439,-3.662854916,-1.967784333,0.981777403,1
-1.788115472,-0.807715814,2.80122612,-4.162965583,-1
-2.157069255,0.068605112,0.369604167,0.444147098,1
-0.646841942,-1.75675445,2.69071433,3.461491485,1
4.037590512,1.846888004,1.389436456,-4.593016708,-1
4.25105645,-0.56906489,3.931482457,-1.706395592,-1
